image_path,x,y,z,thumb,fore,index,ring,little,thumb2,fore2,index2,ring2,little2,keycode,gs1,gs2,sign,label,giroX,giroY,giroZ
Image\N\27.png,-124,102,104,3,0,1,0,3,100,100,100,3,0,0,0,1,0,N,180,0,180
Image\N\28.png,-124,103,97,1,0,1,3,3,97,100,97,1,0,0,0,1,0,N,180,0,180
Image\N\29.png,-125,100,104,0,0,0,1,2,100,97,100,1,0,0,0,1,0,N,180,0,180
Image\N\3.png,-127,96,97,3,2,3,2,2,98,98,100,0,2,0,0,1,0,N,180,0,180
Image\N\30.png,-123,101,105,1,0,0,0,2,100,100,98,0,0,0,0,1,0,N,180,0,180
Image\N\31.png,-122,95,95,2,0,2,3,3,98,100,100,0,0,0,0,1,0,N,180,0,180
Image\N\32.png,-121,104,102,0,3,0,2,3,100,100,100,2,1,0,0,1,0,N,180,0,180
Image\N\33.png,-126,100,103,3,0,0,0,3,100,98,98,0,0,0,0,1,0,N,180,0,180
Image\N\34.png,-124,101,104,3,0,0,0,0,100,97,100,0,0,0,0,1,0,N,180,0,180
Image\N\35.png,-126,100,105,0,0,1,0,3,100,99,100,0,1,0,0,1,0,N,180,0,180
Image\N\36.png,-121,97,104,0,0,1,0,0,100,99,100,0,0,0,0,1,0,N,180,0,180
Image\N\37.png,-125,103,102,1,0,0,3,0,97,100,100,2,0,0,0,1,0,N,180,0,180
Image\N\38.png,-119,101,104,0,0,0,0,0,100,100,98,1,2,0,0,1,0,N,180,0,180
Image\N\39.png,-118,95,103,1,0,1,0,0,99,98,100,0,0,0,0,1,0,N,180,0,180
Image\N\4.png,-120,99,100,0,0,0,1,0,97,100,99,0,0,0,0,1,0,N,180,0,180
Image\N\40.png,-122,102,95,0,2,3,3,0,100,100,100,0,3,0,0,1,0,N,180,0,180
Image\N\41.png,-121,96,97,0,0,2,0,2,100,100,100,1,0,0,0,1,0,N,180,0,180
Image\N\42.png,-125,100,100,0,0,1,0,1,97,100,98,0,0,0,0,1,0,N,180,0,180
Image\N\43.png,-120,101,96,1,3,0,0,0,100,100,97,3,2,0,0,1,0,N,180,0,180
Image\N\44.png,-127,98,105,0,0,1,0,0,97,97,100,3,3,0,0,1,0,N,180,0,180
Image\N\45.png,-111,97,102,0,0,0,0,0,97,99,100,0,1,0,0,1,0,N,180,0,180
Image\N\46.png,-107,102,99,1,0,1,0,0,97,99,97,0,2,0,0,1,0,N,180,0,180
Image\N\47.png,-110,98,95,0,0,1,1,0,100,100,100,2,0,0,0,1,0,N,180,0,180
Image\N\48.png,-106,105,100,0,0,0,2,0,99,98,100,3,0,0,0,1,0,N,180,0,180
Image\N\49.png,-113,96,103,1,3,0,0,0,99,98,98,0,0,0,0,1,0,N,180,0,180
Image\N\5.png,-125,97,104,0,0,0,0,0,100,98,100,1,0,0,0,1,0,N,180,0,180
Image\N\50.png,-126,102,95,0,0,0,1,2,98,98,100,1,0,0,0,1,0,N,180,0,180
Image\N\51.png,-111,99,83,1,0,0,3,3,97,98,100,0,0,0,0,1,0,N,180,0,180
Image\N\52.png,-115,102,85,0,0,3,0,0,100,100,100,3,3,0,0,1,0,N,180,0,180
Image\N\53.png,-123,105,81,0,3,0,1,2,100,99,97,0,0,0,0,1,0,N,180,0,180
Image\N\54.png,-127,96,84,0,0,2,0,0,100,99,97,1,1,0,0,1,0,N,180,0,180
Image\N\55.png,-115,101,78,3,1,3,0,2,100,98,100,0,0,0,0,1,0,N,180,0,180
Image\N\56.png,-115,103,77,3,3,3,0,0,100,99,100,0,3,0,0,1,0,N,180,0,180
Image\N\57.png,-116,98,76,3,0,3,0,0,99,97,100,0,2,0,0,1,0,N,180,0,180
Image\N\58.png,-122,101,81,0,0,0,0,1,99,97,100,0,0,0,0,1,0,N,180,0,180
Image\N\59.png,-117,97,79,3,0,0,0,0,99,100,98,0,0,0,0,1,0,N,180,0,180
Image\N\6.png,-121,102,78,0,1,1,2,0,98,100,100,0,1,0,0,1,0,N,180,0,180
Image\N\60.png,-117,101,84,1,0,2,0,3,100,100,98,0,2,0,0,1,0,N,180,0,180
Image\N\61.png,-112,102,85,3,1,0,2,0,98,100,100,1,0,0,0,1,0,N,180,0,180
Image\N\62.png,-121,96,81,0,3,0,0,0,97,100,100,0,3,0,0,1,0,N,180,0,180
Image\N\63.png,-116,104,84,0,0,0,0,1,100,99,100,1,0,0,0,1,0,N,180,0,180
Image\N\64.png,-117,98,76,1,0,0,1,0,100,100,99,0,3,0,0,1,0,N,180,0,180
Image\N\65.png,-116,105,84,0,0,0,0,1,100,99,100,0,3,0,0,1,0,N,180,0,180
Image\N\66.png,-112,99,80,0,0,0,0,2,100,98,100,0,0,0,0,1,0,N,180,0,180
Image\N\67.png,-122,100,84,0,3,0,0,2,100,99,100,0,0,0,0,1,0,N,180,0,180
Image\N\68.png,-112,105,79,1,0,3,0,2,100,100,99,2,0,0,0,1,0,N,180,0,180
Image\N\69.png,-114,100,80,1,0,1,3,2,97,98,100,0,2,0,0,1,0,N,180,0,180
Image\N\7.png,-129,97,77,2,1,0,2,2,99,100,98,0,0,0,0,1,0,N,180,0,180
Image\N\70.png,-116,96,75,2,3,0,2,1,98,100,100,3,1,0,0,1,0,N,180,0,180
Image\N\71.png,-116,105,82,0,0,0,2,1,100,99,98,0,2,0,0,1,0,N,180,0,180
Image\N\72.png,-114,95,79,0,3,0,2,3,98,100,99,0,2,0,0,1,0,N,180,0,180
Image\N\73.png,-119,96,84,3,0,0,1,2,99,100,99,0,2,0,0,1,0,N,180,0,180
Image\N\74.png,-115,95,83,3,1,0,0,0,98,100,100,0,0,0,0,1,0,N,180,0,180
Image\N\75.png,-109,96,81,2,0,1,0,0,100,100,97,0,2,0,0,1,0,N,180,0,180
Image\N\76.png,-113,97,81,0,0,0,3,0,97,98,98,2,0,0,0,1,0,N,180,0,180
Image\N\77.png,-113,96,78,0,0,3,1,3,100,97,98,1,0,0,0,1,0,N,180,0,180
Image\N\78.png,-111,100,76,1,2,2,2,0,98,98,98,0,3,0,0,1,0,N,180,0,180
Image\N\79.png,-111,103,83,0,0,0,0,1,100,97,100,0,0,0,0,1,0,N,180,0,180
Image\N\8.png,-131,97,85,0,0,0,0,0,100,98,98,0,1,0,0,1,0,N,180,0,180
Image\N\80.png,-122,97,80,0,1,0,2,3,100,99,100,3,3,0,0,1,0,N,180,0,180
Image\N\81.png,-114,95,75,1,0,0,0,1,100,98,100,3,3,0,0,1,0,N,180,0,180
Image\N\82.png,-115,97,81,3,3,0,1,1,100,99,100,1,2,0,0,1,0,N,180,0,180
Image\N\83.png,-121,100,84,0,3,1,2,0,100,100,97,1,0,0,0,1,0,N,180,0,180
Image\N\84.png,-115,99,76,0,3,0,3,1,100,100,100,0,0,0,0,1,0,N,180,0,180
Image\N\85.png,-122,103,79,2,0,2,0,0,98,97,98,1,0,0,0,1,0,N,180,0,180
Image\N\86.png,-122,96,82,1,2,1,0,1,100,98,100,0,0,0,0,1,0,N,180,0,180
Image\N\87.png,-97,97,77,2,0,3,0,0,100,100,100,3,0,0,0,1,0,N,180,0,180
Image\N\88.png,-104,104,80,3,0,0,0,0,98,99,98,3,1,0,0,1,0,N,180,0,180
Image\N\89.png,-99,104,83,1,0,2,0,0,100,97,97,3,0,0,0,1,0,N,180,0,180
Image\N\9.png,-128,102,76,1,1,1,0,0,100,100,98,1,0,0,0,1,0,N,180,0,180
Image\N\90.png,-104,104,82,2,1,3,1,1,100,100,98,0,0,0,0,1,0,N,180,0,180
Image\N\91.png,-111,105,85,2,0,0,0,3,98,98,100,0,0,0,0,1,0,N,180,0,180
Image\N\92.png,-119,95,77,1,1,2,0,2,100,100,100,0,1,0,0,1,0,N,180,0,180
Image\N\93.png,-117,105,80,3,0,0,1,1,97,100,97,0,0,0,0,1,0,N,180,0,180
Image\N\94.png,-123,99,81,0,0,1,1,0,100,100,100,0,0,0,0,1,0,N,180,0,180
Image\N\95.png,-123,100,79,1,2,0,0,3,100,100,97,3,3,0,0,1,0,N,180,0,180
Image\N\96.png,-140,98,92,0,2,0,3,3,100,100,100,1,0,0,0,1,0,N,180,0,180
Image\N\97.png,-143,103,97,2,0,1,0,2,99,100,98,0,3,0,0,1,0,N,180,0,180
Image\N\98.png,-144,100,93,0,0,1,0,1,100,99,100,0,0,0,0,1,0,N,180,0,180
Image\N\99.png,-136,99,90,0,0,0,0,0,100,100,99,2,0,0,0,1,0,N,180,0,180
Image\O\0.png,-119,71,92,0,1,0,0,1,23,1,7,23,75,0,0,1,0,O,0,0,90
Image\O\1.png,-125,71,86,0,0,0,0,2,23,1,7,23,73,0,0,1,0,O,0,0,90
Image\O\10.png,-120,75,85,0,0,0,0,0,19,0,11,24,73,0,0,1,0,O,0,0,90
Image\O\100.png,-117,74,80,1,0,2,1,0,21,0,12,27,75,0,0,1,0,O,0,0,90
Image\O\11.png,-122,79,88,2,0,1,0,1,19,1,10,22,75,0,0,1,0,O,0,0,90
Image\O\12.png,-119,80,84,0,3,0,0,1,23,0,12,26,77,0,0,1,0,O,0,0,90
Image\O\13.png,-121,80,78,0,1,0,0,0,23,0,10,24,73,0,0,1,0,O,0,0,90
Image\O\14.png,-117,80,82,0,2,0,2,0,20,1,10,27,76,0,0,1,0,O,0,0,90
Image\O\15.png,-116,72,86,0,1,1,0,1,19,2,11,27,73,0,0,1,0,O,0,0,90
Image\O\16.png,-119,74,85,1,0,3,3,3,25,2,7,26,74,0,0,1,0,O,0,0,90
Image\O\17.png,-117,80,79,0,1,1,0,0,21,0,11,21,77,0,0,1,0,O,0,0,90
Image\O\18.png,-116,72,81,0,3,2,1,0,25,0,8,23,73,0,0,1,0,O,0,0,90
Image\O\19.png,-119,75,79,1,0,2,2,0,23,0,12,25,78,0,0,1,0,O,0,0,90
Image\O\2.png,-116,73,88,2,0,0,2,0,25,3,13,27,77,0,0,1,0,O,0,0,90
Image\O\20.png,-116,78,80,3,0,1,0,1,19,0,10,27,74,0,0,1,0,O,0,0,90
Image\O\21.png,-114,79,84,2,3,1,0,0,24,0,8,24,75,0,0,1,0,O,0,0,90
Image\O\22.png,-121,70,86,0,2,2,0,2,22,0,7,21,78,0,0,1,0,O,0,0,90
Image\O\23.png,-113,80,81,3,2,2,0,0,25,0,10,26,78,0,0,1,0,O,0,0,90
Image\O\24.png,-117,80,82,0,3,0,0,2,23,0,10,22,76,0,0,1,0,O,0,0,90
Image\O\25.png,-122,77,81,2,2,3,0,2,22,0,7,27,76,0,0,1,0,O,0,0,90
Image\O\26.png,-113,70,86,2,3,0,2,0,20,1,8,22,77,0,0,1,0,O,0,0,90
Image\O\27.png,-115,77,78,0,0,3,3,0,25,1,9,21,74,0,0,1,0,O,0,0,90
Image\O\28.png,-116,74,83,0,2,2,0,1,19,0,12,24,77,0,0,1,0,O,0,0,90
Image\O\29.png,-118,76,78,3,0,0,0,1,19,2,13,27,76,0,0,1,0,O,0,0,90
Image\O\3.png,-125,76,88,3,2,3,1,0,20,2,7,24,76,0,0,1,0,O,0,0,90
Image\O\30.png,-125,74,88,0,0,3,1,0,25,0,13,27,76,0,0,1,0,O,0,0,90
Image\O\31.png,-121,78,86,0,0,2,0,1,24,0,7,26,75,0,0,1,0,O,0,0,90
Image\O\32.png,-123,82,81,2,0,3,0,2,25,2,12,25,77,0,0,1,0,O,0,0,90
Image\O\33.png,-121,81,80,2,0,0,0,0,23,2,10,26,76,0,0,1,0,O,0,0,90
Image\O\34.png,-115,73,83,0,0,0,3,0,19,1,8,27,74,0,0,1,0,O,0,0,90
Image\O\35.png,-119,80,88,0,0,2,0,0,25,1,10,23,72,0,0,1,0,O,0,0,90
Image\O\36.png,-117,75,79,0,0,0,0,2,21,0,13,21,74,0,0,1,0,O,0,0,90
Image\O\37.png,-125,81,86,0,3,0,3,0,25,0,13,22,78,0,0,1,0,O,0,0,90
Image\O\38.png,-122,69,80,0,0,0,0,0,19,2,9,23,76,0,0,1,0,O,0,0,90
Image\O\39.png,-116,72,83,3,0,3,1,0,23,0,11,22,76,0,0,1,0,O,0,0,90
Image\O\4.png,-125,77,86,0,0,3,1,0,20,1,11,26,73,0,0,1,0,O,0,0,90
Image\O\40.png,-124,78,83,2,0,0,0,0,25,0,13,22,78,0,0,1,0,O,0,0,90
Image\O\41.png,-121,71,80,0,0,3,0,3,24,0,11,27,72,0,0,1,0,O,0,0,90
Image\O\42.png,-120,70,85,3,0,3,1,0,25,2,11,21,78,0,0,1,0,O,0,0,90
Image\O\43.png,-123,76,83,3,0,0,3,3,21,0,12,21,74,0,0,1,0,O,0,0,90
Image\O\44.png,-116,73,78,2,0,0,0,0,22,0,12,25,76,0,0,1,0,O,0,0,90
Image\O\45.png,-115,69,79,0,2,1,0,0,25,0,9,22,72,0,0,0,0,O,0,0,90
Image\O\46.png,-120,78,82,0,0,1,0,0,22,2,8,27,75,0,0,1,0,O,0,0,90
Image\O\47.png,-122,77,81,0,0,0,0,2,25,3,7,26,73,0,0,1,0,O,0,0,90
Image\O\48.png,-120,78,85,0,0,3,1,2,20,2,9,23,74,0,0,1,0,O,0,0,90
Image\O\49.png,-115,72,78,2,0,0,0,1,21,3,12,21,76,0,0,1,0,O,0,0,90
Image\O\5.png,-118,79,84,1,0,1,2,2,21,1,10,23,73,0,0,1,0,O,0,0,90
Image\O\50.png,-116,76,85,0,0,1,0,0,19,3,11,23,75,0,0,1,0,O,0,0,90
Image\O\51.png,-115,70,88,0,1,1,0,2,24,0,12,24,76,0,0,1,0,O,0,0,90
Image\O\52.png,-114,77,86,0,0,2,3,0,22,1,7,21,77,0,0,1,0,O,0,0,90
Image\O\53.png,-112,73,84,1,3,3,3,1,21,0,13,24,72,0,0,1,0,O,0,0,90
Image\O\54.png,-108,77,86,2,0,0,1,0,23,0,11,26,77,0,0,1,0,O,0,0,90
Image\O\55.png,-117,68,82,0,0,3,0,0,19,0,7,21,76,0,0,1,0,O,0,0,90
Image\O\56.png,-116,73,86,0,0,2,3,3,21,3,7,26,72,0,0,1,0,O,0,0,90
Image\O\57.png,-112,80,80,0,3,0,2,0,25,3,9,21,77,0,0,1,0,O,0,0,90
Image\O\58.png,-118,79,87,0,0,3,0,0,19,0,13,27,75,0,0,1,0,O,0,0,90
Image\O\59.png,-120,75,81,1,0,3,3,0,23,0,7,22,78,0,0,1,0,O,0,0,90
Image\O\6.png,-118,74,81,2,0,2,0,0,22,0,10,26,72,0,0,1,0,O,0,0,90
Image\O\60.png,-121,75,86,0,3,0,0,2,25,0,11,21,74,0,0,1,0,O,0,0,90
Image\O\61.png,-119,78,79,2,0,0,2,0,23,0,7,27,77,0,0,1,0,O,0,0,90
Image\O\62.png,-122,74,84,1,0,0,2,0,19,1,10,27,74,0,0,1,0,O,0,0,90
Image\O\63.png,-129,81,81,1,0,0,2,2,19,1,13,22,75,0,0,1,0,O,0,0,90
Image\O\64.png,-129,74,81,0,2,0,1,2,20,0,13,27,77,0,0,1,0,O,0,0,90
Image\O\65.png,-119,73,81,0,2,3,0,2,24,0,7,25,74,0,0,1,0,O,0,0,90
Image\O\66.png,-115,73,83,0,0,0,0,2,21,0,12,27,77,0,0,1,0,O,0,0,90
Image\O\67.png,-116,80,79,0,0,3,0,0,19,2,8,27,72,0,0,1,0,O,0,0,90
Image\O\68.png,-117,76,84,3,1,2,0,0,19,0,10,27,75,0,0,1,0,O,0,0,90
Image\O\69.png,-117,78,85,3,0,0,0,3,20,3,13,21,74,0,0,1,0,O,0,0,90
Image\O\7.png,-123,83,86,0,2,0,0,0,19,0,8,22,75,0,0,1,0,O,0,0,90
Image\O\70.png,-125,73,86,0,3,0,1,2,22,0,13,24,73,0,0,1,0,O,0,0,90
Image\O\71.png,-125,78,82,2,0,0,1,0,19,0,9,22,74,0,0,1,0,O,0,0,90
Image\O\72.png,-124,75,82,0,0,0,1,1,19,0,12,23,75,0,0,1,0,O,0,0,90
Image\O\73.png,-119,79,82,0,0,3,0,0,25,2,9,24,73,0,0,1,0,O,0,0,90
Image\O\74.png,-125,82,82,1,0,0,0,2,24,0,9,26,78,0,0,1,0,O,0,0,90
Image\O\75.png,-121,82,84,0,0,0,1,2,19,2,11,26,74,0,0,1,0,O,0,0,90
Image\O\76.png,-122,78,84,2,1,0,3,3,22,0,10,26,72,0,0,1,0,O,0,0,90
Image\O\77.png,-128,72,79,0,0,0,3,3,23,3,7,23,76,0,0,1,0,O,0,0,90
Image\O\78.png,-128,72,79,2,0,1,0,3,20,1,7,21,75,0,0,1,0,O,0,0,90
Image\O\79.png,-124,68,86,0,1,2,3,0,21,0,8,26,77,0,0,1,0,O,0,0,90
Image\O\8.png,-119,69,79,0,3,3,0,0,19,2,11,22,73,0,0,1,0,O,0,0,90
Image\O\80.png,-128,69,80,2,3,0,3,0,19,0,9,24,72,0,0,1,0,O,0,0,90
Image\O\81.png,-130,69,86,1,0,0,0,1,23,0,13,25,74,0,0,1,0,O,0,0,90
Image\O\82.png,-131,77,85,0,3,2,0,0,23,3,8,22,77,0,0,1,0,O,0,0,90
Image\O\83.png,-125,74,84,3,0,0,0,3,20,0,11,22,78,0,0,1,0,O,0,0,90
Image\O\84.png,-123,78,79,0,0,0,3,0,24,0,11,22,73,0,0,1,0,O,0,0,90
Image\O\85.png,-121,84,84,0,1,0,1,2,22,2,10,25,75,0,0,1,0,O,0,0,90
Image\O\86.png,-111,74,84,2,2,0,1,0,24,1,11,23,76,0,0,1,0,O,0,0,90
Image\O\87.png,-114,80,85,0,0,3,0,3,23,0,10,23,74,0,0,1,0,O,0,0,90
Image\O\88.png,-112,78,84,1,0,0,0,0,23,3,9,22,75,0,0,1,0,O,0,0,90
Image\O\89.png,-110,74,77,1,0,2,0,0,25,0,8,25,73,0,0,1,0,O,0,0,90
Image\O\9.png,-112,76,84,1,0,0,3,2,21,0,12,24,75,0,0,1,0,O,0,0,90
Image\O\90.png,-113,72,81,0,0,0,1,0,20,0,7,27,73,0,0,1,0,O,0,0,90
Image\O\91.png,-119,81,77,0,0,0,0,3,20,3,9,26,76,0,0,1,0,O,0,0,90
Image\O\92.png,-116,72,80,3,0,3,1,0,24,3,9,26,76,0,0,1,0,O,0,0,90
Image\O\93.png,-117,78,78,0,0,1,3,3,19,0,7,27,72,0,0,1,0,O,0,0,90
Image\O\94.png,-118,78,77,0,0,0,0,0,25,0,10,27,77,0,0,1,0,O,0,0,90
Image\O\95.png,-119,75,84,2,0,2,1,0,22,3,10,23,72,0,0,1,0,O,0,0,90
Image\O\96.png,-121,71,81,0,2,0,0,2,23,0,9,26,77,0,0,1,0,O,0,0,90
Image\O\97.png,-114,80,86,0,0,1,2,0,20,1,11,23,74,0,0,1,0,O,0,0,90
Image\O\98.png,-121,73,81,2,0,0,0,1,20,3,12,26,74,0,0,1,0,O,0,0,90
Image\O\99.png,-115,78,84,0,2,3,0,2,19,1,10,22,75,0,0,1,0,O,0,0,90
Image\P\0.png,-120,63,65,0,0,0,0,0,75,87,0,0,0,0,0,1,0,P,0,0,0
Image\P\1.png,-124,61,68,1,0,0,1,1,78,86,0,3,0,0,0,1,0,P,0,0,0
Image\P\10.png,-132,70,85,2,1,0,0,0,75,86,0,0,1,0,0,1,0,P,0,0,0
Image\P\100.png,-119,78,39,0,2,1,2,0,76,92,1,0,1,0,0,1,0,P,0,0,0
Image\P\11.png,-131,75,86,1,0,3,2,0,76,91,1,3,0,0,0,1,0,P,0,0,0
Image\P\12.png,-126,73,78,0,3,2,1,0,78,86,0,0,0,0,0,1,0,P,0,0,0
Image\P\13.png,-133,69,80,0,0,0,0,2,79,91,1,3,3,0,0,1,0,P,0,0,0
Image\P\14.png,-129,77,79,0,0,3,0,1,73,90,3,2,1,0,0,1,0,P,0,0,0
Image\P\15.png,-131,77,86,2,3,0,0,3,74,86,0,1,3,0,0,1,0,P,0,0,0
Image\P\16.png,-119,74,77,0,2,3,2,3,76,86,0,0,1,0,0,1,0,P,0,0,0
Image\P\17.png,-128,70,87,2,3,0,0,0,74,91,0,0,0,0,0,1,0,P,0,0,0
Image\P\18.png,-124,68,78,1,3,3,2,1,75,86,1,0,0,0,0,1,0,P,0,0,0
Image\P\19.png,-121,72,82,3,0,0,0,3,76,89,0,1,2,0,0,1,0,P,0,0,0
Image\P\2.png,-124,66,68,0,2,0,0,0,75,91,0,1,0,0,0,1,0,P,0,0,0
Image\P\20.png,-120,66,73,0,0,0,0,0,74,88,2,1,0,0,0,1,0,P,0,0,0
Image\P\21.png,-117,73,77,2,3,1,0,3,73,87,0,0,1,0,0,1,0,P,0,0,0
Image\P\22.png,-117,77,79,3,3,0,0,0,76,90,0,3,3,0,0,1,0,P,0,0,0
Image\P\23.png,-113,77,80,3,0,3,1,0,78,91,3,3,2,0,0,1,0,P,0,0,0
Image\P\24.png,-115,76,73,0,0,0,0,0,78,89,0,3,0,0,0,1,0,P,0,0,0
Image\P\25.png,-106,79,78,0,0,0,1,1,76,87,0,3,3,0,0,1,0,P,0,0,0
Image\P\26.png,-111,72,79,3,2,3,2,0,77,86,1,0,1,0,0,1,0,P,0,0,0
Image\P\27.png,-111,73,77,0,0,2,2,3,74,86,0,0,0,0,0,1,0,P,0,0,0
Image\P\28.png,-102,71,82,0,0,0,3,0,74,89,0,2,2,0,0,1,0,P,0,0,0
Image\P\29.png,-110,76,78,2,0,3,0,0,74,89,0,2,0,0,0,1,0,P,0,0,0
Image\P\3.png,-123,70,73,2,0,0,0,1,79,90,0,0,3,0,0,1,0,P,0,0,0
Image\P\30.png,-104,72,77,1,0,3,0,0,74,91,0,0,0,0,0,1,0,P,0,0,0
Image\P\31.png,-107,77,78,0,0,0,1,1,76,92,1,3,0,0,0,1,0,P,0,0,0
Image\P\32.png,-105,67,80,2,0,0,3,2,73,92,2,1,0,0,0,1,0,P,0,0,0
Image\P\33.png,-103,71,73,2,1,1,0,0,74,90,0,0,0,0,0,1,0,P,0,0,0
Image\P\34.png,-107,78,73,0,3,0,2,0,77,86,0,0,3,0,0,1,0,P,0,0,0
Image\P\35.png,-111,74,80,0,0,0,3,1,78,91,0,0,0,0,0,1,0,P,0,0,0
Image\P\36.png,-108,76,78,0,1,0,0,0,75,87,0,0,1,0,0,1,0,P,0,0,0
Image\P\37.png,-113,76,78,1,1,0,2,0,73,91,0,3,0,0,0,1,0,P,0,0,0
Image\P\38.png,-110,75,82,0,0,3,2,2,74,91,2,1,0,0,0,1,0,P,0,0,0
Image\P\39.png,-113,74,80,1,0,0,0,0,78,87,0,2,0,0,0,1,0,P,0,0,0
Image\P\4.png,-112,79,79,3,1,0,0,3,74,91,1,0,0,0,0,1,0,P,0,0,0
Image\P\40.png,-111,70,75,3,2,0,0,0,74,88,0,0,1,0,0,1,0,P,0,0,0
Image\P\41.png,-115,70,74,2,3,2,1,0,75,86,0,1,0,0,0,1,0,P,0,0,0
Image\P\42.png,-111,74,82,1,0,0,0,1,78,90,0,0,1,0,0,1,0,P,0,0,0
Image\P\43.png,-116,78,80,0,0,0,0,1,76,86,0,3,1,0,0,1,0,P,0,0,0
Image\P\44.png,-114,74,78,0,3,3,0,0,76,89,2,1,1,0,0,1,0,P,0,0,0
Image\P\45.png,-136,75,82,0,0,0,0,0,76,87,3,1,0,0,0,1,0,P,0,0,0
Image\P\46.png,-134,78,79,0,2,0,2,0,79,91,0,2,0,0,0,1,0,P,0,0,0
Image\P\47.png,-136,76,80,0,0,0,3,0,79,86,0,0,0,0,0,1,0,P,0,0,0
Image\P\48.png,-136,70,74,3,1,0,3,1,76,89,0,1,0,0,0,1,0,P,0,0,0
Image\P\49.png,-144,74,75,1,2,0,0,1,79,87,0,0,0,0,0,1,0,P,0,0,0
Image\P\5.png,-132,74,74,0,0,0,1,0,77,90,1,0,1,0,0,1,0,P,0,0,0
Image\P\50.png,-146,71,82,0,0,2,0,0,79,89,0,3,0,0,0,1,0,P,0,0,0
Image\P\51.png,-140,74,78,0,0,3,0,2,79,86,1,1,3,0,0,1,0,P,0,0,0
Image\P\52.png,-136,72,77,0,0,2,0,2,78,89,0,1,2,0,0,1,0,P,0,0,0
Image\P\53.png,-132,80,82,0,2,1,0,0,79,87,0,0,2,0,0,1,0,P,0,0,0
Image\P\54.png,-132,76,81,0,0,0,2,0,73,91,3,0,1,0,0,1,0,P,0,0,0
Image\P\55.png,-136,79,83,0,0,2,0,0,78,90,3,2,0,0,0,1,0,P,0,0,0
Image\P\56.png,-126,71,82,0,0,0,0,0,76,86,0,0,2,0,0,1,0,P,0,0,0
Image\P\57.png,-126,72,79,0,0,0,3,3,77,86,3,0,3,0,0,1,0,P,0,0,0
Image\P\58.png,-123,77,69,0,0,0,0,0,75,90,0,3,0,0,0,1,0,P,0,0,0
Image\P\59.png,-131,77,76,1,0,2,0,2,77,90,2,0,0,0,0,1,0,P,0,0,0
Image\P\6.png,-130,77,76,1,0,0,0,3,78,88,2,1,0,0,0,1,0,P,0,0,0
Image\P\60.png,-127,74,74,0,1,3,3,2,79,90,0,0,0,0,0,1,0,P,0,0,0
Image\P\61.png,-130,74,73,0,0,2,0,3,74,90,0,0,2,0,0,1,0,P,0,0,0
Image\P\62.png,-129,78,71,0,2,1,2,0,79,92,3,0,3,0,0,1,0,P,0,0,0
Image\P\63.png,-128,76,78,0,2,2,0,0,77,86,0,0,2,0,0,1,0,P,0,0,0
Image\P\64.png,-126,74,73,2,0,0,2,0,78,86,1,0,0,0,0,1,0,P,0,0,0
Image\P\65.png,-123,76,75,1,3,1,3,1,74,91,1,1,0,0,0,1,0,P,0,0,0
Image\P\66.png,-127,75,73,0,3,0,3,0,73,90,0,2,2,0,0,1,0,P,0,0,0
Image\P\67.png,-132,70,79,0,0,2,3,3,76,87,0,0,0,0,0,1,0,P,0,0,0
Image\P\68.png,-127,71,74,3,2,3,0,3,79,92,0,2,0,0,0,1,0,P,0,0,0
Image\P\69.png,-124,79,73,2,0,0,2,0,74,87,2,0,1,0,0,1,0,P,0,0,0
Image\P\7.png,-128,69,74,0,1,0,3,3,73,92,2,1,0,0,0,1,0,P,0,0,0
Image\P\70.png,-127,70,77,3,1,0,0,3,73,92,2,0,0,0,0,1,0,P,0,0,0
Image\P\71.png,-132,77,76,1,0,1,0,0,79,86,0,2,0,0,0,1,0,P,0,0,0
Image\P\72.png,-127,79,70,0,3,0,0,0,77,88,2,1,0,0,0,1,0,P,0,0,0
Image\P\73.png,-130,78,71,0,0,0,0,0,77,87,0,0,0,0,0,1,0,P,0,0,0
Image\P\74.png,-126,77,75,0,0,0,1,1,75,86,2,1,0,0,0,1,0,P,0,0,0
Image\P\75.png,-118,74,73,0,0,0,0,3,75,91,0,3,3,0,0,1,0,P,0,0,0
Image\P\76.png,-127,75,79,0,2,3,0,1,74,89,0,0,0,0,0,1,0,P,0,0,0
Image\P\77.png,-126,70,75,0,0,3,2,1,76,89,0,1,1,0,0,1,0,P,0,0,0
Image\P\78.png,-122,75,76,2,1,0,2,0,78,87,0,0,0,0,0,1,0,P,0,0,0
Image\P\79.png,-124,75,73,0,0,0,2,0,75,87,0,0,0,0,0,1,0,P,0,0,0
Image\P\8.png,-129,72,97,0,0,0,0,1,78,91,1,0,0,0,0,1,0,P,0,0,0
Image\P\80.png,-122,84,58,3,2,0,0,0,75,86,0,2,0,0,0,1,0,P,0,0,0
Image\P\81.png,-119,76,59,0,0,0,0,2,78,88,1,3,0,0,0,1,0,P,0,0,0
Image\P\82.png,-122,74,52,0,0,0,0,3,76,91,0,1,1,0,0,1,0,P,0,0,0
Image\P\83.png,-112,78,58,3,2,3,3,1,73,89,3,0,2,0,0,1,0,P,0,0,0
Image\P\84.png,-115,81,59,0,2,0,0,0,76,91,0,1,3,0,0,1,0,P,0,0,0
Image\P\85.png,-118,79,50,0,3,0,1,0,77,89,3,0,0,0,0,1,0,P,0,0,0
