image_path,x,y,z,thumb,fore,index,ring,little,thumb2,fore2,index2,ring2,little2,keycode,gs1,gs2,sign,label
Image\O\98.png,-118,76,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\O\99.png,-118,76,81,0,0,0,0,0,22,0,10,24,75,0,0,1,0,O
Image\P\0.png,-124,63,66,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\1.png,-124,63,66,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\10.png,-128,71,88,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\100.png,-117,82,42,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\11.png,-129,72,82,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\12.png,-129,72,82,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\13.png,-129,72,82,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\14.png,-129,72,82,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\15.png,-129,72,82,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\16.png,-124,72,82,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\17.png,-124,72,82,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\18.png,-120,72,82,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\19.png,-120,72,82,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\2.png,-125,62,67,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\20.png,-116,69,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\21.png,-116,76,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\22.png,-116,76,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\23.png,-113,76,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\24.png,-113,76,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\25.png,-107,76,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\26.png,-107,76,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\27.png,-107,76,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\28.png,-107,76,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\29.png,-105,72,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\3.png,-124,72,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\30.png,-105,72,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\31.png,-105,72,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\32.png,-105,72,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\33.png,-107,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\34.png,-107,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\35.png,-107,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\36.png,-111,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\37.png,-111,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\38.png,-111,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\39.png,-116,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\4.png,-116,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\40.png,-116,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\41.png,-116,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\42.png,-116,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\43.png,-116,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\44.png,-116,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\45.png,-138,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\46.png,-138,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\47.png,-138,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\48.png,-138,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\49.png,-142,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\5.png,-129,75,77,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\50.png,-142,75,81,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\51.png,-142,75,81,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\52.png,-132,75,81,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\53.png,-132,75,81,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\54.png,-132,75,81,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\55.png,-132,75,81,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\56.png,-124,75,81,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\57.png,-124,75,81,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\58.png,-128,72,71,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\59.png,-128,72,71,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\6.png,-132,72,79,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\60.png,-128,72,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\61.png,-128,72,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\62.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\63.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\64.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\65.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\66.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\67.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\68.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\69.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\7.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\70.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\71.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\72.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\73.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\74.png,-128,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\75.png,-122,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\76.png,-122,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\77.png,-122,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\78.png,-122,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\79.png,-122,74,74,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\8.png,-131,71,98,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\80.png,-117,79,54,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\81.png,-117,79,54,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\82.png,-117,79,54,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\83.png,-117,79,54,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\84.png,-117,79,54,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\85.png,-117,79,54,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\86.png,-117,79,54,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\87.png,-117,79,54,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\88.png,-117,79,54,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\89.png,-117,79,54,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\9.png,-128,74,86,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\90.png,-117,81,43,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\91.png,-117,81,43,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\92.png,-117,81,43,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\93.png,-117,81,43,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\94.png,-117,81,43,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\95.png,-117,81,43,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\96.png,-117,81,43,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\97.png,-117,81,43,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\98.png,-117,81,43,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\P\99.png,-117,81,43,0,0,0,0,0,76,89,0,0,0,0,0,1,0,P
Image\Q\0.png,-116,66,62,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\1.png,-116,66,62,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\10.png,-124,68,69,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\100.png,-109,60,61,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\11.png,-124,67,65,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\12.png,-124,67,65,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\13.png,-117,67,65,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\14.png,-111,67,65,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\15.png,-116,75,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\16.png,-116,75,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\17.png,-127,75,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\18.png,-127,75,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\19.png,-127,75,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\2.png,-117,68,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\20.png,-129,75,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\21.png,-129,75,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\22.png,-129,70,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\23.png,-129,70,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\24.png,-129,70,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\25.png,-129,70,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\26.png,-122,70,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\27.png,-122,70,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\28.png,-122,70,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\29.png,-122,70,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\3.png,-122,64,74,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\30.png,-118,70,74,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\31.png,-118,70,74,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\32.png,-118,70,74,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\33.png,-118,70,74,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\34.png,-118,70,74,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\35.png,-118,70,74,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\36.png,-118,70,74,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\37.png,-118,70,74,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\38.png,-118,70,74,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\39.png,-122,71,83,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\4.png,-122,64,72,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\40.png,-127,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\41.png,-127,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\42.png,-127,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\43.png,-127,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\44.png,-127,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\45.png,-127,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\46.png,-127,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\47.png,-127,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\48.png,-127,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\49.png,-127,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\5.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\50.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\51.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\52.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\53.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\54.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\55.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\56.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\57.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\58.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\59.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\6.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\60.png,-121,60,78,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\61.png,-113,60,68,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\62.png,-127,60,68,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\63.png,-127,60,68,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\64.png,-127,60,68,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\65.png,-127,60,68,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\66.png,-125,60,68,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\67.png,-125,60,68,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\68.png,-120,60,68,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\69.png,-120,60,68,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\7.png,-120,60,92,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\70.png,-120,60,73,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\71.png,-122,60,73,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\72.png,-125,60,73,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\73.png,-120,60,73,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\74.png,-120,60,73,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\75.png,-109,56,73,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\76.png,-105,56,63,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\77.png,-105,56,63,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\78.png,-105,56,63,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\79.png,-105,56,63,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\8.png,-118,68,76,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\80.png,-103,57,65,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\81.png,-109,58,67,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\82.png,-113,58,67,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\83.png,-116,62,67,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\84.png,-116,59,67,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\85.png,-116,59,67,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\86.png,-116,59,67,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\87.png,-116,59,67,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\88.png,-116,59,67,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\89.png,-116,70,67,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\9.png,-121,62,93,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\90.png,-111,68,57,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\91.png,-111,68,57,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\92.png,-111,68,57,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\93.png,-111,72,70,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\94.png,-111,72,70,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\95.png,-111,72,57,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\96.png,-111,72,57,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\97.png,-111,68,57,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\98.png,-111,68,57,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\Q\99.png,-111,68,57,0,0,0,0,0,82,0,0,0,0,0,0,1,0,Q
Image\R\0.png,-120,72,62,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\1.png,-120,72,62,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\10.png,-114,74,62,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\100.png,-120,75,68,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\11.png,-113,75,68,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\12.png,-113,75,68,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\13.png,-113,75,68,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\14.png,-113,75,68,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\15.png,-113,75,68,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\16.png,-113,75,68,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\17.png,-113,75,68,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\18.png,-113,75,68,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\19.png,-109,78,68,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\2.png,-118,73,68,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\20.png,-110,81,76,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\21.png,-110,81,76,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\22.png,-110,81,76,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\23.png,-110,81,76,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\24.png,-124,83,71,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\25.png,-124,83,71,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\26.png,-124,83,71,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\27.png,-124,83,71,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\28.png,-127,80,71,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\29.png,-127,80,71,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\3.png,-120,74,78,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\30.png,-124,83,65,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\31.png,-124,83,65,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\32.png,-124,83,65,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\33.png,-124,83,65,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\34.png,-124,83,65,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\35.png,-121,83,65,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\36.png,-121,83,65,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\37.png,-121,83,65,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\38.png,-121,83,65,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\39.png,-121,83,65,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\4.png,-121,73,85,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\40.png,-120,83,69,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\41.png,-120,83,69,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\42.png,-120,83,69,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\43.png,-116,82,69,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\44.png,-116,82,69,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\45.png,-116,82,69,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\46.png,-116,82,69,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\47.png,-116,82,69,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\48.png,-116,82,69,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\49.png,-116,82,69,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\5.png,-120,74,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\50.png,-118,80,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\51.png,-118,80,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\52.png,-118,80,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\53.png,-118,80,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\54.png,-118,80,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\55.png,-118,80,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\56.png,-118,80,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\57.png,-118,80,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\58.png,-118,80,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\59.png,-118,80,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\6.png,-118,74,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\60.png,-118,78,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\61.png,-118,78,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\62.png,-118,78,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\63.png,-118,78,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\64.png,-118,78,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\65.png,-118,78,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\66.png,-118,78,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\67.png,-118,78,79,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\68.png,-120,78,84,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\69.png,-120,78,84,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\7.png,-118,74,64,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\70.png,-120,76,78,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\71.png,-120,76,78,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\72.png,-120,76,78,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\73.png,-122,75,78,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\74.png,-122,75,78,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\75.png,-122,75,78,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\76.png,-122,75,78,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\77.png,-122,75,78,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\78.png,-122,75,78,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\79.png,-122,75,78,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\8.png,-118,75,67,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\80.png,-118,75,67,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\81.png,-118,75,67,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\82.png,-118,75,67,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\83.png,-118,75,67,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\84.png,-118,75,67,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\85.png,-122,75,77,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\86.png,-122,75,77,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\87.png,-122,75,77,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\88.png,-122,75,77,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\89.png,-122,75,77,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\9.png,-117,75,87,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\90.png,-120,76,87,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\91.png,-120,76,87,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\92.png,-120,76,87,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
